word,tag
men,I_item_name
beige,I_item_name
regular,I_item_name
fit,I_item_name
solid,I_item_name
formal,I_item_name
trousers,I_item_name
alena,B_item_name
women,I_item_name
green,I_item_name
floral,I_item_name
embroidered,I_item_name
straight,I_item_name
layered,I_item_name
kurta,I_item_name
deco,B_item_name
window,I_item_name
beige,I_item_name
set,I_item_name
of,I_item_name
2,I_item_name
ethnic,I_item_name
motifs,I_item_name
square,I_item_name
cushion,I_item_name
covers,I_item_name
karmic,B_item_name
vision,I_item_name
women,I_item_name
red,I_item_name
solid,I_item_name
layered,I_item_name
bardot,I_item_name
top,I_item_name
giordano,B_item_name
men,I_item_name
olive,I_item_name
green,I_item_name
sneakers,I_item_name
adiva,B_item_name
girls,I_item_name
black,I_item_name
embellished,I_item_name
maxi,I_item_name
dress,I_item_name
latin,B_item_name
quarters,I_item_name
women,I_item_name
white,I_item_name
self,I_item_name
design,I_item_name
fit,I_item_name
and,I_item_name
flare,I_item_name
dress,I_item_name
dressberry,B_item_name
women,I_item_name
olive,I_item_name
green,I_item_name
solid,I_item_name
pumps,I_item_name
rare,B_item_name
women,I_item_name
blue,I_item_name
solid,I_item_name
top,I_item_name
rare,B_item_name
women,I_item_name
black,I_item_name
printed,I_item_name
top,I_item_name
urban,B_item_name
tribe,I_item_name
unisex,I_item_name
olive,I_item_name
green,I_item_name
duffle,I_item_name
bag,I_item_name
giordano,B_item_name
men,I_item_name
grey,I_item_name
sneakers,I_item_name
soles,B_item_name
women,I_item_name
pink,I_item_name
solid,I_item_name
open,I_item_name
toe,I_item_name
flats,I_item_name
truffle,B_item_name
collection,I_item_name
women,I_item_name
black,I_item_name
solid,I_item_name
pumps,I_item_name
buckleup,B_item_name
women,I_item_name
tan,I_item_name
brown,I_item_name
solid,I_item_name
ballerinas,I_item_name
calvin,B_item_name
klein,I_item_name
men,I_item_name
navy,I_item_name
blue,I_item_name
solid,I_item_name
travel,I_item_name
pouch,I_item_name
dressberry,B_item_name
women,I_item_name
blue,I_item_name
embellished,I_item_name
pumps,I_item_name
flying,B_item_name
machine,I_item_name
men,I_item_name
beige,I_item_name
regular,I_item_name
fit,I_item_name
solid,I_item_name
casual,I_item_name
shirt,I_item_name
calvin,B_item_name
klein,I_item_name
men,I_item_name
blue,I_item_name
solid,I_item_name
leather,I_item_name
belt,I_item_name
deco,B_item_name
window,I_item_name
navy,I_item_name
blue,I_item_name
set,I_item_name
of,I_item_name
5,I_item_name
abstract,I_item_name
square,I_item_name
cushion,I_item_name
covers,I_item_name
giordano,B_item_name
men,I_item_name
beige,I_item_name
woven,I_item_name
design,I_item_name
sneakers,I_item_name
mine4nine,B_item_name
women,I_item_name
black,I_item_name
comfort,I_item_name
regular,I_item_name
fit,I_item_name
solid,I_item_name
parallel,I_item_name
maternity,I_item_name
trousers,I_item_name
genie,B_item_name
women,I_item_name
multicoloured,I_item_name
printed,I_item_name
15,I_item_name
inches,I_item_name
small,I_item_name
backpack,I_item_name
deco,B_item_name
window,I_item_name
navy,I_item_name
blue,I_item_name
set,I_item_name
of,I_item_name
2,I_item_name
abstract,I_item_name
square,I_item_name
cushion,I_item_name
covers,I_item_name
karmic,B_item_name
vision,I_item_name
women,I_item_name
coral,I_item_name
pink,I_item_name
solid,I_item_name
lace,I_item_name
detail,I_item_name
top,I_item_name
alena,B_item_name
women,I_item_name
black,I_item_name
printed,I_item_name
straight,I_item_name
kurta,I_item_name
roadster,B_item_name
men,I_item_name
brown,I_item_name
solid,I_item_name
tailored,I_item_name
jacket,I_item_name
indian,B_item_name
terrain,I_item_name
boys,I_item_name
charcoal,I_item_name
grey,I_item_name
solid,I_item_name
reversible,I_item_name
bomber,I_item_name
jacket,I_item_name
latin,B_item_name
quarters,I_item_name
women,I_item_name
navy,I_item_name
blue,I_item_name
self,I_item_name
design,I_item_name
sheath,I_item_name
dress,I_item_name
genie,B_item_name
women,I_item_name
blue,I_item_name
geometric,I_item_name
print,I_item_name
16,I_item_name
inches,I_item_name
medium,I_item_name
backpack,I_item_name
adorn,B_item_name
by,I_item_name
nikita,I_item_name
ladiwala,I_item_name
women,I_item_name
sterling,I_item_name
silver,I_item_name
handcrafted,I_item_name
dome,I_item_name
shaped,I_item_name
jhumkas,I_item_name
calvin,B_item_name
klein,I_item_name
jeans,I_item_name
men,I_item_name
blue,I_item_name
regular,I_item_name
fit,I_item_name
solid,I_item_name
casual,I_item_name
shirt,I_item_name
highlander,B_item_name
men,I_item_name
white,I_item_name
slim,I_item_name
fit,I_item_name
solid,I_item_name
casual,I_item_name
shirt,I_item_name
bonjour,B_item_name
women,I_item_name
pack,I_item_name
of,I_item_name
4,I_item_name
assorted,I_item_name
ankle,I_item_name
length,I_item_name
socks,I_item_name
vrinda,B_item_name
rust,I_item_name
single,I_item_name
window,I_item_name
curtain,I_item_name
lavie,B_item_name
women,I_item_name
black,I_item_name
solid,I_item_name
bow,I_item_name
detail,I_item_name
block,I_item_name
heels,I_item_name
with,I_item_name
metallic,I_item_name
embellishment,I_item_name
fausto,B_item_name
women,I_item_name
black,I_item_name
sneakers,I_item_name
indian,B_item_name
terrain,I_item_name
boys,I_item_name
brown,I_item_name
solid,I_item_name
windcheater,I_item_name
biker,I_item_name
pu,I_item_name
jacket,I_item_name
secret,B_item_name
temptation,I_item_name
romance,I_item_name
perfume,I_item_name
100,I_item_name
ml,I_item_name
hancock,B_item_name
men,I_item_name
grey,I_item_name
slim,I_item_name
fit,I_item_name
checked,I_item_name
formal,I_item_name
trousers,I_item_name
dressberry,B_item_name
women,I_item_name
blue,I_item_name
solid,I_item_name
denim,I_item_name
jacket,I_item_name
giordano,B_item_name
women,I_item_name
black,I_item_name
solid,I_item_name
heels,I_item_name
qraa,B_item_name
men,I_item_name
pack,I_item_name
of,I_item_name
2,I_item_name
himalayan,I_item_name
activated,I_item_name
charcoal,I_item_name
purifying,I_item_name
face,I_item_name
wash,I_item_name
200gm,I_item_name
karmic,B_item_name
vision,I_item_name
women,I_item_name
black,I_item_name
solid,I_item_name
bardot,I_item_name
top,I_item_name
deco,B_item_name
window,I_item_name
set,I_item_name
of,I_item_name
2,I_item_name
ethnic,I_item_name
motifs,I_item_name
square,I_item_name
cushion,I_item_name
covers,I_item_name
indian,B_item_name
terrain,I_item_name
boys,I_item_name
grey,I_item_name
melange,I_item_name
printed,I_item_name
sweatshirt,I_item_name
baggit,B_item_name
grey,I_item_name
solid,I_item_name
sling,I_item_name
bag,I_item_name
hancock,B_item_name
men,I_item_name
blue,I_item_name
slim,I_item_name
fit,I_item_name
solid,I_item_name
formal,I_item_name
shirt,I_item_name
archies,B_item_name
love,I_item_name
gifts,I_item_name
white,I_item_name
printed,I_item_name
ceramic,I_item_name
mug,I_item_name
hrx,B_item_name
by,I_item_name
hrithik,I_item_name
roshan,I_item_name
men,I_item_name
black,I_item_name
solid,I_item_name
slim,I_item_name
fit,I_item_name
training,I_item_name
joggers,I_item_name
bonjour,B_item_name
women,I_item_name
pack,I_item_name
of,I_item_name
4,I_item_name
assorted,I_item_name
ankle,I_item_name
length,I_item_name
socks,I_item_name
dressberry,B_item_name
women,I_item_name
blue,I_item_name
solid,I_item_name
denim,I_item_name
jacket,I_item_name
deco,B_item_name
window,I_item_name
set,I_item_name
of,I_item_name
3,I_item_name
ethnic,I_item_name
motifs,I_item_name
square,I_item_name
cushion,I_item_name
covers,I_item_name
dressberry,B_item_name
women,I_item_name
black,I_item_name
solid,I_item_name
heels,I_item_name
karmic,B_item_name
vision,I_item_name
women,I_item_name
blue,I_item_name
solid,I_item_name
maxi,I_item_name
dress,I_item_name
alena,B_item_name
women,I_item_name
black,I_item_name
floral,I_item_name
embroidered,I_item_name
straight,I_item_name
kurta,I_item_name
urbane,B_item_name
women,I_item_name
beige,I_item_name
sneakers,I_item_name
fausto,B_item_name
women,I_item_name
pink,I_item_name
sneakers,I_item_name
crocs,B_item_name
women,I_item_name
brown,I_item_name
solid,I_item_name
open,I_item_name
toe,I_item_name
flats,I_item_name
levis,B_item_name
x,I_item_name
stranger,I_item_name
things,I_item_name
men,I_item_name
black,I_item_name
self,I_item_name
design,I_item_name
sweatshirt,I_item_name
lavie,B_item_name
women,I_item_name
beige,I_item_name
solid,I_item_name
wedges,I_item_name
with,I_item_name
metallic,I_item_name
detail,I_item_name
metro,B_item_name
women,I_item_name
blue,I_item_name
solid,I_item_name
ballerinas,I_item_name
priyaasi,B_item_name
women,I_item_name
set,I_item_name
of,I_item_name
2,I_item_name
oxidised,I_item_name
german,I_item_name
silver,I_item_name
anklets,I_item_name
with,I_item_name
silver,I_item_name
plating,I_item_name
karmic,B_item_name
vision,I_item_name
women,I_item_name
black,I_item_name
solid,I_item_name
shift,I_item_name
dress,I_item_name
adorn,B_item_name
by,I_item_name
nikita,I_item_name
ladiwala,I_item_name
women,I_item_name
sterling,I_item_name
silver,I_item_name
handcrafted,I_item_name
contemporary,I_item_name
drop,I_item_name
earrings,I_item_name
calvin,B_item_name
klein,I_item_name
unisex,I_item_name
red,I_item_name
solid,I_item_name
medium,I_item_name
trolley,I_item_name
bag,I_item_name
adorenite,B_item_name
women,I_item_name
navy,I_item_name
blue,I_item_name
satin,I_item_name
solid,I_item_name
night,I_item_name
suit,I_item_name
pj026,I_item_name
adorenite,B_item_name
navy,I_item_name
blue,I_item_name
robe,I_item_name
with,I_item_name
embroidered,I_item_name
detail,I_item_name
ro004,I_item_name
buckleup,B_item_name
women,I_item_name
pink,I_item_name
solid,I_item_name
sandals,I_item_name
karmic,B_item_name
vision,I_item_name
women,I_item_name
yellow,I_item_name
solid,I_item_name
top,I_item_name
archies,B_item_name
love,I_item_name
gifts,I_item_name
white,I_item_name
printed,I_item_name
ceramic,I_item_name
cup,I_item_name
fausto,B_item_name
men,I_item_name
black,I_item_name
sneakers,I_item_name
hancock,B_item_name
men,I_item_name
brown,I_item_name
slim,I_item_name
fit,I_item_name
checked,I_item_name
formal,I_item_name
trousers,I_item_name
bonjour,B_item_name
women,I_item_name
pack,I_item_name
of,I_item_name
4,I_item_name
assorted,I_item_name
ankle,I_item_name
length,I_item_name
socks,I_item_name
calvin,B_item_name
klein,I_item_name
men,I_item_name
black,I_item_name
textured,I_item_name
leather,I_item_name
two,I_item_name
fold,I_item_name
wallet,I_item_name
calvin,B_item_name
klein,I_item_name
unisex,I_item_name
black,I_item_name
textured,I_item_name
medium,I_item_name
trolley,I_item_name
bag,I_item_name
archies,B_item_name
love,I_item_name
gifts,I_item_name
multicolured,I_item_name
printed,I_item_name
ceramic,I_item_name
coffee,I_item_name
mug,I_item_name
hrx,B_item_name
by,I_item_name
hrithik,I_item_name
roshan,I_item_name
women,I_item_name
black,I_item_name
solid,I_item_name
rapid,I_item_name
dry,I_item_name
seamless,I_item_name
yoga,I_item_name
tights,I_item_name
bonjour,B_item_name
women,I_item_name
pack,I_item_name
of,I_item_name
4,I_item_name
assorted,I_item_name
shoe,I_item_name
liners,I_item_name
minions,B_item_name
by,I_item_name
kook,I_item_name
n,I_item_name
keech,I_item_name
women,I_item_name
charcoal,I_item_name
grey,I_item_name
printed,I_item_name
sweatshirt,I_item_name
rare,B_item_name
women,I_item_name
green,I_item_name
solid,I_item_name
top,I_item_name
giordano,B_item_name
men,I_item_name
olive,I_item_name
green,I_item_name
sneakers,I_item_name
indian,B_item_name
terrain,I_item_name
boys,I_item_name
light,I_item_name
grey,I_item_name
printed,I_item_name
sweatshirt,I_item_name
caprese,B_item_name
olive,I_item_name
green,I_item_name
solid,I_item_name
shoulder,I_item_name
bag,I_item_name
clovia,B_item_name
maroon,I_item_name
solid,I_item_name
nightdress,I_item_name
ns1101r09s/m,I_item_name
karmic,B_item_name
vision,I_item_name
women,I_item_name
green,I_item_name
wrap,I_item_name
dress,I_item_name
adorenite,B_item_name
women,I_item_name
purple,I_item_name
striped,I_item_name
full,I_item_name
sleeves,I_item_name
night,I_item_name
suit,I_item_name
shirt,I_item_name
and,I_item_name
pyjama,I_item_name
set,I_item_name
lavie,B_item_name
women,I_item_name
black,I_item_name
textured,I_item_name
wedges,I_item_name
levis,B_item_name
x,I_item_name
stranger,I_item_name
things,I_item_name
men,I_item_name
grey,I_item_name
melange,I_item_name
printed,I_item_name
hooded,I_item_name
sweatshirt,I_item_name
mochi,B_item_name
women,I_item_name
tan,I_item_name
brown,I_item_name
solid,I_item_name
pumps,I_item_name
archies,B_item_name
white,I_item_name
printed,I_item_name
ceramic,I_item_name
cup,I_item_name
suitltd,B_item_name
grey,I_item_name
waistcoat,I_item_name
vishudh,B_item_name
women,I_item_name
maroon,I_item_name
floral,I_item_name
wrap,I_item_name
dress,I_item_name
karmic,B_item_name
vision,I_item_name
women,I_item_name
navy,I_item_name
blue,I_item_name
solid,I_item_name
wrap,I_item_name
dress,I_item_name
indian,B_item_name
terrain,I_item_name
boys,I_item_name
navy,I_item_name
blue,I_item_name
regular,I_item_name
fit,I_item_name
solid,I_item_name
trousers,I_item_name
archies,B_item_name
love,I_item_name
gifts,I_item_name
white,I_item_name
printed,I_item_name
ceramic,I_item_name
cup,I_item_name
hancock,B_item_name
men,I_item_name
beige,I_item_name
slim,I_item_name
fit,I_item_name
solid,I_item_name
formal,I_item_name
trousers,I_item_name
fausto,B_item_name
women,I_item_name
red,I_item_name
striped,I_item_name
sneakers,I_item_name
lavie,B_item_name
women,I_item_name
black,I_item_name
solid,I_item_name
wedges,I_item_name
buckleup,B_item_name
women,I_item_name
red,I_item_name
solid,I_item_name
heels,I_item_name
imyoung,B_item_name
men,I_item_name
yellow,I_item_name
slim,I_item_name
fit,I_item_name
solid,I_item_name
casual,I_item_name
shirt,I_item_name
mochi,B_item_name
men,I_item_name
brown,I_item_name
leather,I_item_name
sandals,I_item_name
giordano,B_item_name
women,I_item_name
black,I_item_name
solid,I_item_name
sandals,I_item_name
heatwave,B_item_name
women,I_item_name
black,I_item_name
sneakers,I_item_name
peter,B_item_name
england,I_item_name
casuals,I_item_name
men,I_item_name
blue,I_item_name
slim,I_item_name
fit,I_item_name
solid,I_item_name
casual,I_item_name
shirt,I_item_name
locomotive,B_item_name
men,I_item_name
rust,I_item_name
orange,I_item_name
slim,I_item_name
fit,I_item_name
solid,I_item_name
casual,I_item_name
shirt,I_item_name
hrx,B_item_name
by,I_item_name
hrithik,I_item_name
roshan,I_item_name
women,I_item_name
black,I_item_name
self,I_item_name
design,I_item_name
rapid,I_item_name
dry,I_item_name
seamless,I_item_name
yoga,I_item_name
tights,I_item_name
chumbak,B_item_name
women,I_item_name
teal,I_item_name
graphic,I_item_name
backpack,I_item_name
indian,B_item_name
terrain,I_item_name
boys,I_item_name
grey,I_item_name
self,I_item_name
design,I_item_name
regular,I_item_name
fit,I_item_name
trousers,I_item_name
indian,B_item_name
terrain,I_item_name
boys,I_item_name
navy,I_item_name
blue,I_item_name
solid,I_item_name
insulator,I_item_name
quilted,I_item_name
jacket,I_item_name
harpa,B_item_name
grey,I_item_name
top,I_item_name
truffle,B_item_name
collection,I_item_name
women,I_item_name
black,I_item_name
solid,I_item_name
open,I_item_name
toe,I_item_name
flats,I_item_name
calvin,B_item_name
klein,I_item_name
unisex,I_item_name
red,I_item_name
solid,I_item_name
cabin,I_item_name
trolley,I_item_name
bag,I_item_name
giordano,B_item_name
blue,I_item_name
textured,I_item_name
shoulder,I_item_name
bag,I_item_name
giordano,B_item_name
men,I_item_name
grey,I_item_name
sneakers,I_item_name
indian,B_item_name
terrain,I_item_name
boys,I_item_name
rust,I_item_name
brown,I_item_name
regular,I_item_name
fit,I_item_name
solid,I_item_name
corduroy,I_item_name
trousers,I_item_name
adorenite,B_item_name
women,I_item_name
white,I_item_name
slogan,I_item_name
detail,I_item_name
half,I_item_name
sleeves,I_item_name
cotton,I_item_name
sleep,I_item_name
shirts,I_item_name
minions,B_item_name
by,I_item_name
kook,I_item_name
n,I_item_name
keech,I_item_name
women,I_item_name
yellow,I_item_name
solid,I_item_name
hooded,I_item_name
sweatshirt,I_item_name
soles,B_item_name
women,I_item_name
beige,I_item_name
solid,I_item_name
open,I_item_name
toe,I_item_name
flats,I_item_name
adiva,B_item_name
girls,I_item_name
pink,I_item_name
maxi,I_item_name
dress,I_item_name
imyoung,B_item_name
men,I_item_name
khaki,I_item_name
slim,I_item_name
fit,I_item_name
solid,I_item_name
casual,I_item_name
shirt,I_item_name
geroo,B_item_name
jaipur,I_item_name
sea,I_item_name
green,I_item_name
hand,I_item_name
embroidered,I_item_name
straight,I_item_name
rayon,I_item_name
kurta,I_item_name
bonjour,B_item_name
women,I_item_name
pack,I_item_name
of,I_item_name
4,I_item_name
black,I_item_name
ankle,I_item_name
length,I_item_name
socks,I_item_name
giordano,B_item_name
men,I_item_name
grey,I_item_name
sneakers,I_item_name
alena,B_item_name
women,I_item_name
navy,I_item_name
blue,I_item_name
floral,I_item_name
embroidered,I_item_name
straight,I_item_name
kurta,I_item_name
heatwave,B_item_name
women,I_item_name
black,I_item_name
sneakers,I_item_name
hrx,B_item_name
by,I_item_name
hrithik,I_item_name
roshan,I_item_name
men,I_item_name
charcoal,I_item_name
grey,I_item_name
self,I_item_name
design,I_item_name
